Customer ID,Gender,DOB,First Name,Last Name,Phone Number,Loyalty Tier,Marketing Segment
"""CID7375080""",Male,6/7/1983,Nathan,Singh,04332 296 539,Silver,New
"""CID5010799""",Male,7/10/1984,Hazel,Schroeder,04422 333 721,Bronze,Occasional
"""CID2948585""",Male,10/21/1991,Allison,Howell,04637 376 587,Gold,New
"""CID1007489""",Male,8/20/1971,Thiago,Carr,04235 443 677,Silver,New
"""CID3153207""",Male,2/1/1980,Audrey,Chapman,04171 396 918,Gold,New
"""CID8343472""",Male,10/7/1991,Joseph,Brooks,04870 577 584,Bronze,Occasional
"""CID1051882""",Male,9/5/1976,Grayson,Dixon,04293 535 981,Bronze,New
"""CID6276069""",Male,2/15/1991,Sophia,Benson,04851 577 908,Bronze,Occasional
"""CID4523716""",Male,7/23/1970,Andrew,Zimmerman,04365 711 699,Gold,New
"""CID2184751""",Male,7/7/1974,Charlotte,Sullivan,04885 983 299,Gold,New
"""CID5738320""",Male,6/2/1993,Chloe,Shaw,04643 384 156,Silver,New
"""CID7392749""",Male,8/5/1985,Gabriel,Chan,04944 336 643,Bronze,New
"""CID1053188""",Male,11/1/1988,Waylon,Brock,04152 939 725,Bronze,Occasional
"""CID2724765""",Male,11/1/1988,Maya,Rivera,04979 461 942,Bronze,New
"""CID9006520""",Male,11/23/1984,Hailey,Rios,04621 816 504,Gold,New
"""CID9340077""",Male,6/9/1976,Willow,Nunez,04473 289 493,Bronze,Occasional
"""CID8558109""",Male,8/3/1979,Christopher,Walker,04551 794 449,Silver,New
"""CID4690792""",Male,9/20/1976,Isaiah,Spencer,04504 787 379,Bronze,Occasional
"""CID1020288""",Male,5/19/1990,Hazel,Chavez,04600 723 218,Silver,New
"""CID7509148""",Male,2/27/1985,Oliver,Bowman,04424 565 547,Bronze,Frequent Rider
"""CID9819452""",Male,5/3/1991,Luka,Haynes,04467 258 526,Silver,New
"""CID4306634""",Male,9/15/1992,Paisley,Walker,04397 202 780,Bronze,Occasional
"""CID4497881""",Male,9/17/1984,David,Mcdaniel,04126 202 208,Bronze,New
"""CID7682900""",Male,12/28/1988,Logan,Schwartz,04251 450 908,Gold,New
"""CID5167519""",Male,10/26/1995,Lydia,Walsh,04646 427 312,Silver,New
"""CID6558264""",Male,3/2/1994,Riley,Padilla,04522 923 197,Silver,New
"""CID8160026""",Male,7/9/1981,Leilani,Francis,04735 503 310,Bronze,Occasional
"""CID3355969""",Male,4/15/1983,Charles,Hunt,04708 802 134,Bronze,New
"""CID2628205""",Male,3/25/1991,Joseph,Owen,04302 756 497,Silver,New
"""CID2615404""",Male,12/27/1988,Logan,Jackson,04514 395 672,Gold,New
"""CID4403189""",Male,7/31/1970,Maverick,Matthews,04117 617 763,Gold,New
"""CID1395950""",Male,7/28/1979,Jeremiah,Clarke,04220 132 503,Bronze,New
"""CID6300246""",Male,4/3/1988,Roman,Franco,04758 442 933,Silver,New
"""CID4933879""",Male,8/30/1985,Brooks,Garcia,04234 562 597,Bronze,Occasional
"""CID3560317""",Male,9/24/1978,Madeline,Simpson,04931 661 838,Silver,New
"""CID7717734""",Male,8/24/1986,Sophia,Gordon,04695 524 555,Gold,New
"""CID7654322""",Male,1/25/1999,Violet,Warner,04501 939 840,Bronze,Occasional
"""CID3624581""",Male,9/5/1988,Gabriel,Medina,04798 551 423,Silver,New
"""CID2097214""",Male,2/26/1978,Lyla,Castillo,04310 363 984,Silver,New
"""CID1509851""",Male,1/20/1985,Leonardo,Moreno,04419 249 271,Silver,New
"""CID2469665""",Male,10/9/1991,Beau,Phillips,04761 509 163,Silver,New
"""CID4325079""",Male,9/14/1987,Lucy,Bowen,04949 135 867,Bronze,Frequent Rider
"""CID8806351""",Male,11/18/1986,Madison,Hale,04957 734 447,Bronze,New
"""CID4902454""",Male,11/2/1986,Millie,Lawson,04304 531 877,Bronze,Occasional
"""CID1149571""",Male,10/5/1972,Josie,Martinez,04536 130 783,Silver,New
"""CID7011631""",Male,5/29/1977,Liam,Daniel,04361 140 128,Silver,New
"""CID9549281""",Male,1/14/1985,Violet,Mccormick,04980 605 198,Silver,New
"""CID4423035""",Male,6/13/1984,Thomas,Marshall,04441 298 110,Silver,New
"""CID5955068""",Male,3/30/1986,Walker,Chapman,04170 553 664,Gold,New
"""CID3214161""",Male,12/3/1990,Victoria,Wolfe,04627 915 768,Silver,New
"""CID9892443""",Male,12/18/1984,Aiden,Hartman,04227 267 235,Bronze,New
"""CID5069230""",Male,7/2/1973,Addison,Rojas,04161 539 104,Bronze,New
"""CID2269065""",Male,4/24/1983,Angel,Munoz,04246 996 519,Bronze,New
"""CID3903375""",Male,3/8/1990,Aurora,Parks,04309 184 596,Bronze,Occasional
"""CID9309522""",Male,9/22/1986,Matthew,Page,04998 511 611,Silver,New
"""CID6031822""",Male,6/4/1992,Josie,Suarez,04738 317 442,Silver,New
"""CID7142042""",Male,4/26/1998,Ava,Garcia,04928 769 317,Silver,New
"""CID4242772""",Male,12/1/1993,Mason,Shaw,04124 236 581,Bronze,Occasional
"""CID9644900""",Male,3/29/1990,Jayden,Morales,04293 496 435,Silver,New
"""CID8086659""",Male,6/1/1987,Scarlett,Rosales,04428 460 749,Bronze,Frequent Rider
"""CID6239563""",Male,10/5/1991,Thiago,Grant,04184 943 607,Silver,New
"""CID4609874""",Male,1/24/2006,Nova,Casey,04843 629 720,Silver,New
"""CID9742829""",Male,3/31/1994,Micah,Conner,04719 954 346,Silver,New
"""CID7282385""",Male,4/26/1984,Lucia,Wells,04202 394 613,Gold,New
"""CID4146288""",Male,3/25/2004,John,Obrien,04193 574 714,Bronze,New
"""CID7699640""",Male,4/13/1985,Iris,Stephens,04229 481 447,Bronze,New
"""CID7691777""",Male,2/26/1984,Theodore,Mendoza,04904 585 344,Gold,New
"""CID1030242""",Male,9/13/2002,Jackson,Hawkins,04835 928 968,Bronze,Occasional
"""CID2147642""",Male,8/12/1974,Paisley,Burnett,04404 999 189,Silver,New
"""CID4809929""",Male,10/20/1991,Allison,Myers,04370 599 358,Gold,New
"""CID1302424""",Male,10/28/1971,Lillian,Ball,04790 685 283,Silver,New
"""CID6759299""",Male,10/6/1993,Isaac,Buchanan,04744 798 701,Silver,New
"""CID5968616""",Male,8/15/1991,Josephine,Hoffman,04298 622 568,Bronze,Occasional
"""CID2503724""",Male,3/11/1975,Charles,Guerra,04361 386 427,Bronze,Occasional
"""CID3794182""",Male,5/30/1971,Ruby,Contreras,04859 641 609,Bronze,New
"""CID2126260""",Male,11/17/1991,Mia,Watson,04952 811 272,Bronze,Occasional
"""CID9373432""",Male,12/7/1994,Thiago,Dennis,04662 412 371,Silver,New
"""CID4559055""",Male,5/23/1993,Gabriel,Graham,04377 863 245,Bronze,New
"""CID5002424""",Male,2/11/1988,Samuel,Erickson,04486 316 196,Bronze,New
"""CID8580509""",Male,4/24/1977,Ryan,Klein,04909 862 106,Silver,New
"""CID6296950""",Male,5/30/1991,Theodore,Terry,04825 557 133,Bronze,New
"""CID1100475""",Male,5/7/2003,Gabriel,Velasquez,04233 776 969,Bronze,New
"""CID4959020""",Male,5/12/2000,Nathan,Day,04686 592 987,Silver,New
"""CID3404632""",Male,9/25/1977,Ella,Rogers,04550 642 896,Bronze,Occasional
"""CID2063430""",Male,10/12/1994,Ethan,Cook,04474 364 766,Bronze,Frequent Rider
"""CID5856885""",Male,11/12/1973,Myles,Fletcher,04653 936 813,Gold,New
"""CID5493481""",Male,4/7/1976,Luca,Stevens,04929 611 936,Bronze,Occasional
"""CID3226796""",Male,12/24/1991,Ezekiel,Chang,04724 944 598,Silver,New
"""CID6158273""",Male,7/2/1986,David,Alvarado,04834 176 770,Silver,New
"""CID3023501""",Male,10/19/1984,Jose,Webb,04877 866 997,Bronze,New
"""CID2203545""",Male,7/31/1984,Wyatt,Armstrong,04207 559 540,Bronze,Frequent Rider
"""CID4259333""",Male,11/13/1978,Dylan,Pope,04881 495 907,Gold,New
"""CID5645472""",Male,3/23/1986,Emilia,Strickland,04789 224 686,Bronze,Occasional
"""CID3870815""",Male,6/14/1987,Samuel,Watts,04144 672 562,Silver,New
"""CID7986625""",Male,8/16/1987,Josephine,Dean,04416 842 834,Silver,New
"""CID4030172""",Male,10/10/1986,Ayla,Castro,04213 182 110,Bronze,Occasional
"""CID6986464""",Male,12/2/1986,Benjamin,Larson,04839 515 139,Silver,New
"""CID8725506""",Male,6/3/1973,Hudson,Holmes,04252 907 757,Silver,New
"""CID5073401""",Male,11/7/1985,Ava,Hogan,04909 715 115,Bronze,Frequent Rider
"""CID7539570""",Male,7/21/1984,Stella,Baker,04936 195 810,Silver,New
"""CID6521077""",Male,6/26/1993,August,Patrick,04813 205 702,Bronze,New
"""CID3782033""",Male,4/14/1990,Sadie,Strickland,04698 466 551,Gold,New
"""CID3032082""",Male,4/18/1971,Nathan,Sanders,04459 141 444,Silver,New
"""CID6093809""",Male,2/20/1980,Caleb,Lowe,04195 326 760,Silver,New
"""CID1851618""",Male,1/14/1988,Maeve,Macias,04732 165 631,Gold,New
"""CID1934869""",Male,10/24/1970,Leonardo,Hart,04489 140 532,Bronze,New
"""CID9321567""",Male,7/27/1971,Wesley,Khan,04746 357 331,Bronze,New
"""CID7724357""",Male,12/12/1977,Brooks,Parsons,04167 466 298,Bronze,Frequent Rider
"""CID9885351""",Male,3/11/1984,Josie,Stone,04326 569 645,Bronze,Frequent Rider
"""CID2327548""",Male,4/22/2000,Millie,Marquez,04905 350 455,Gold,New
"""CID1101180""",Male,2/22/1988,Matthew,Suarez,04756 499 113,Silver,New
"""CID9880265""",Male,8/24/1987,Jade,Frazier,04778 992 419,Bronze,Occasional
"""CID8934005""",Male,1/6/1986,Nora,Morris,04156 971 511,Silver,New
"""CID1008579""",Male,1/17/1986,Gael,Porter,04151 705 120,Silver,New
"""CID2362058""",Male,12/20/1991,Mia,Hayes,04177 517 521,Silver,New
"""CID6027490""",Male,4/28/1980,Natalie,Nicholson,04704 343 179,Bronze,Frequent Rider
"""CID5387507""",Male,3/6/1988,Liam,Fields,04475 901 913,Bronze,Frequent Rider
"""CID7414192""",Male,1/20/1992,Mila,Bowen,04222 811 870,Silver,New
"""CID8048703""",Male,7/18/1985,Natalie,Edwards,04368 243 709,Silver,New
"""CID7004870""",Male,6/26/1987,Jacob,Rios,04930 544 929,Silver,New
"""CID5648165""",Male,1/17/1978,Maya,Delgado,04337 748 531,Bronze,New
"""CID3995591""",Male,2/17/1993,Sophie,Delacruz,04826 740 829,Bronze,Occasional
"""CID2984015""",Male,12/11/1992,Stella,Chang,04403 369 647,Silver,New
"""CID7477105""",Male,10/9/1981,Sadie,Wolfe,04941 784 415,Silver,New
"""CID2029184""",Male,8/6/1988,Ian,Delgado,04241 513 560,Bronze,Frequent Rider
"""CID5094732""",Male,1/21/1981,Jacob,Hawkins,04929 867 200,Bronze,New
"""CID5818639""",Male,12/8/1984,Willow,Turner,04768 905 299,Bronze,Frequent Rider
"""CID9819974""",Male,8/19/1974,Parker,Pope,04492 392 641,Bronze,Occasional
"""CID4601524""",Male,12/20/1978,Jayden,Leon,04712 805 916,Bronze,Frequent Rider
"""CID2832878""",Male,10/9/1987,David,Le,04418 391 364,Gold,New
"""CID3903279""",Male,8/2/1987,Colton,Rosales,04839 316 519,Bronze,Occasional
"""CID5650674""",Male,6/14/1978,Axel,Calderon,04527 514 178,Silver,New
"""CID2990402""",Male,10/28/1987,Hailey,Deleon,04463 594 633,Silver,New
"""CID7540922""",Male,4/29/1972,Scarlett,Owens,04304 874 744,Gold,New
"""CID6634089""",Male,11/8/1997,Brooks,Butler,04271 161 103,Silver,New
"""CID6443179""",Male,12/9/1989,Samuel,Munoz,04881 233 125,Gold,New
"""CID5365960""",Male,6/6/1992,Robert,Burgess,04877 949 941,Bronze,Frequent Rider
"""CID8319437""",Male,7/5/1979,Everly,Peters,04827 285 148,Bronze,New
"""CID2019927""",Male,7/30/1974,Leah,Black,04861 710 698,Gold,New
"""CID4694684""",Male,12/25/1985,Matthew,Johnston,04788 485 623,Bronze,Occasional
"""CID4184648""",Male,12/17/1987,Colton,Willis,04841 649 129,Silver,New
"""CID3969454""",Male,2/9/1985,Isla,Alexander,04300 981 699,Gold,New
"""CID2033945""",Male,9/14/1990,Eden,Contreras,04233 380 305,Silver,New
"""CID6494264""",Male,12/29/1985,Cooper,Valdez,04357 275 716,Silver,New
"""CID8898137""",Male,9/20/1984,Madison,Newton,04478 580 700,Bronze,New
"""CID3128737""",Male,7/29/1994,Naomi,Bennett,04804 179 295,Bronze,Occasional
"""CID9372514""",Male,4/22/1988,Aaliyah,Wu,04501 189 503,Gold,New
"""CID3918188""",Male,7/24/1994,Mia,Rosales,04909 343 111,Bronze,Frequent Rider
"""CID5543685""",Male,1/12/1998,Aaron,Pearson,04696 620 641,Bronze,New
"""CID2478323""",Male,4/23/1988,Micah,Smith,04981 845 273,Silver,New
"""CID5216806""",Male,4/22/1983,Jose,Gilbert,04307 534 528,Bronze,New
"""CID3595924""",Male,11/10/1979,Nathan,Cox,04700 665 353,Bronze,New
"""CID5800059""",Male,3/20/1992,Melody,Acosta,04590 879 201,Gold,New
"""CID9488281""",Male,8/13/1977,Scarlett,Rodriguez,04937 361 308,Bronze,Occasional
"""CID8394879""",Male,5/26/1970,Elias,Brown,04758 445 812,Bronze,Occasional
"""CID9414655""",Male,12/5/1975,Jackson,Barnes,04497 420 201,Bronze,Occasional
"""CID1599230""",Male,6/4/1985,Lucy,Briggs,04188 550 972,Bronze,Occasional
"""CID1903693""",Male,10/14/1987,Nathan,Hunt,04781 785 672,Gold,New
"""CID3753498""",Male,9/15/1994,William,Lozano,04810 809 977,Bronze,Frequent Rider
"""CID3011159""",Male,5/20/1978,Everly,Doyle,04137 668 949,Bronze,Occasional
"""CID1448358""",Male,11/3/1998,Wesley,Rojas,04171 894 571,Silver,New
"""CID7844266""",Male,9/3/1991,Ian,Contreras,04593 653 119,Bronze,Occasional
"""CID1979648""",Male,9/3/1986,Jacob,Welch,04670 826 328,Bronze,New
"""CID7915479""",Male,2/18/1970,Beau,Rice,04522 775 135,Silver,New
"""CID2095841""",Male,8/20/1981,William,Freeman,04279 580 371,Bronze,New
"""CID8306891""",Male,10/22/1989,Josiah,Velasquez,04489 668 568,Bronze,Occasional
"""CID3056261""",Male,11/15/1988,Violet,Salinas,04398 355 473,Silver,New
"""CID6159456""",Male,1/10/1973,Caroline,Robles,04125 827 929,Bronze,New
"""CID7091476""",Male,10/20/1987,Cameron,Welch,04720 630 451,Silver,New
"""CID3621142""",Male,3/21/1987,Vivian,Velasquez,04441 293 412,Gold,New
"""CID1312744""",Male,7/23/1990,Silas,Mckinney,04813 525 926,Silver,New
"""CID4371842""",Male,7/25/1991,Mason,Schroeder,04110 306 264,Silver,New
"""CID6132601""",Male,1/4/1996,Evelyn,Powell,04123 243 699,Bronze,Frequent Rider
"""CID6133107""",Male,2/14/1983,Beau,Delacruz,04681 598 361,Bronze,Occasional
"""CID4108516""",Male,4/20/1993,Claire,Lin,04898 410 105,Bronze,Frequent Rider
"""CID6339110""",Male,9/12/1978,Ayla,Li,04330 905 833,Gold,New
"""CID1897068""",Male,11/3/1988,Leilani,Pacheco,04898 772 484,Bronze,New
"""CID4279188""",Male,6/29/2003,Lydia,Barrera,04271 587 446,Gold,New
"""CID2085694""",Male,7/13/2006,Sofia,Lozano,04995 519 944,Bronze,New
"""CID1310266""",Male,9/7/1989,Alexander,Russell,04870 460 925,Bronze,New
"""CID8366467""",Male,12/1/1994,Thomas,Pineda,04617 216 237,Bronze,Occasional
"""CID1619438""",Male,10/24/1976,Mila,Nicholson,04581 754 855,Silver,New
"""CID5699041""",Male,6/21/1985,Robert,Waters,04529 758 298,Silver,New
"""CID9181986""",Male,9/19/1971,Natalie,Bennett,04526 109 729,Silver,New
"""CID5876237""",Male,8/7/2001,Luke,Brown,04391 960 235,Silver,New
"""CID4547679""",Male,4/13/1991,Harper,West,04916 213 112,Silver,New
"""CID1028399""",Male,9/19/1988,Sofia,Wheeler,04845 679 288,Bronze,Occasional
"""CID8024813""",Male,4/16/1993,Madison,Dominguez,04820 401 301,Gold,New
"""CID5380187""",Male,5/14/1986,Ivy,Chambers,04229 862 748,Silver,New
"""CID7358634""",Male,10/1/1981,Kinsley,Wang,04825 404 710,Bronze,Frequent Rider
"""CID3958839""",Male,8/21/1991,Ivy,Nunez,04833 805 915,Silver,New
"""CID5257058""",Male,7/15/1991,Aria,Salinas,04810 343 848,Silver,New
"""CID9422646""",Male,4/11/1988,Elena,Velazquez,04542 344 233,Bronze,New
"""CID6905325""",Male,7/7/1982,Josephine,Herrera,04986 878 145,Silver,New
"""CID3684486""",Male,1/8/1976,Luna,Green,04804 469 144,Gold,New
"""CID2527243""",Male,1/15/1995,Violet,Chapman,04863 289 109,Silver,New
"""CID2325925""",Male,8/17/1987,Elijah,Flores,04251 851 127,Silver,New
"""CID2038199""",Male,4/27/1980,Aaron,Fox,04917 933 193,Bronze,Occasional
"""CID2793033""",Male,10/22/1993,Grayson,Reyes,04487 715 737,Silver,New
"""CID3031505""",Male,4/30/1989,Aria,Lindsey,04542 486 826,Bronze,Frequent Rider
"""CID3246947""",Male,3/2/1976,Oliver,Montgomery,04328 909 593,Bronze,Occasional
"""CID6525107""",Male,6/22/1990,Zoey,Klein,04923 773 817,Bronze,New
"""CID8096858""",Male,9/29/1978,Aiden,Payne,04834 237 481,Bronze,Occasional
"""CID7832394""",Male,2/18/1985,Ella,Yang,04106 166 319,Bronze,Frequent Rider
"""CID3711429""",Male,6/2/1993,Mason,Cardenas,04155 233 564,Bronze,Occasional
"""CID3639054""",Male,8/14/1985,Zoe,Cortez,04382 397 817,Bronze,Occasional
"""CID8117558""",Male,8/31/1994,Aurora,Perry,04709 469 673,Bronze,Occasional
"""CID9500049""",Male,8/28/1999,Ivy,Scott,04175 833 641,Silver,New
"""CID5207851""",Male,8/12/1993,Olivia,Blake,04233 113 736,Silver,New
"""CID3338496""",Male,9/26/1976,Anthony,Craig,04636 790 926,Silver,New
"""CID4014595""",Male,6/5/1992,Grace,Torres,04900 113 381,Bronze,New
"""CID2324625""",Male,6/4/1982,Silas,Thompson,04439 690 823,Silver,New
"""CID6102903""",Male,6/5/1976,Owen,Shelton,04557 499 758,Silver,New
"""CID3332696""",Male,9/22/1994,Nathan,Bishop,04538 646 996,Silver,New
"""CID3279814""",Male,3/6/1975,Nova,Phillips,04611 165 994,Bronze,New
"""CID2197609""",Male,10/12/1976,Asher,Spencer,04270 285 499,Bronze,Occasional
"""CID7995011""",Male,10/25/2002,Olivia,Hardy,04219 230 511,Silver,New
"""CID3055897""",Male,10/5/1972,Ava,Gallagher,04553 517 335,Silver,New
"""CID7018596""",Male,8/29/1973,Maya,Potter,04987 786 407,Silver,New
"""CID5857929""",Male,10/14/1978,William,Salazar,04917 200 171,Silver,New
"""CID9504825""",Male,8/30/1996,Stella,Fitzgerald,04554 459 807,Gold,New
"""CID9289857""",Male,12/28/1992,Lincoln,Fitzgerald,04844 964 818,Bronze,New
"""CID2879080""",Male,11/6/1989,Rowan,Ellis,04767 554 434,Silver,New
"""CID6164065""",Male,9/22/1990,Colton,Hamilton,04266 863 647,Silver,New
"""CID5172311""",Male,5/20/1984,Madeline,Tran,04776 579 359,Bronze,Frequent Rider
"""CID2767415""",Male,6/30/1984,Lucia,Orozco,04376 373 573,Bronze,New
"""CID8031466""",Male,8/1/1976,Ruby,Vaughn,04911 986 770,Silver,New
"""CID2914223""",Male,11/17/1986,Noah,Alvarez,04365 915 448,Bronze,New
"""CID5964264""",Male,11/10/1986,Penelope,Elliott,04183 675 711,Bronze,New
"""CID2876714""",Male,9/29/1981,Aria,Henderson,04487 177 376,Bronze,Occasional
"""CID2622392""",Male,9/16/1986,Wesley,Lane,04440 885 911,Silver,New
"""CID2164423""",Male,2/26/2002,Hazel,Walker,04354 137 977,Silver,New
"""CID2032096""",Male,5/14/1988,Aria,Erickson,04735 909 925,Silver,New
"""CID5564473""",Male,7/8/1991,Adrian,Klein,04787 781 476,Gold,New
"""CID5195306""",Male,1/25/1987,Ivy,Shelton,04443 343 361,Bronze,Occasional
"""CID3499485""",Male,10/2/1994,Valentina,Sutton,04445 668 699,Bronze,New
"""CID7240999""",Male,2/20/1982,Eli,Sanchez,04367 489 510,Gold,New
"""CID1272211""",Male,8/7/1972,Liliana,Kelly,04876 424 472,Silver,New
"""CID1822035""",Male,9/25/1992,Allison,Barrett,04705 996 264,Silver,New
"""CID5262335""",Male,1/23/1988,Everly,Smith,04248 755 353,Bronze,Occasional
"""CID1188560""",Male,7/7/1987,David,Lewis,04862 215 881,Silver,New
"""CID2762184""",Male,7/31/1995,August,Carlson,04409 281 941,Gold,New
"""CID1736177""",Male,8/2/1989,Eloise,Baker,04692 282 476,Bronze,New
"""CID8561890""",Male,8/6/1990,Brooks,Jones,04793 986 607,Gold,New
"""CID5041052""",Male,6/20/1973,Mila,King,04136 873 461,Silver,New
"""CID5960834""",Male,3/24/1993,Clara,Simpson,04816 874 458,Silver,New
"""CID4978410""",Male,12/19/1984,Anthony,Black,04697 100 112,Silver,New
"""CID7243536""",Male,12/23/1994,Miles,Warner,04682 100 592,Silver,New
"""CID5928157""",Male,2/20/1985,Mason,Li,04519 602 620,Bronze,Occasional
"""CID6057446""",Male,3/9/1994,Chloe,Thompson,04716 909 316,Silver,New
"""CID7953716""",Male,9/28/1984,Josie,Colon,04957 123 756,Bronze,Occasional
"""CID5833644""",Male,8/21/1977,Lucas,Payne,04593 183 545,Silver,New
"""CID1567653""",Male,3/31/1986,Sophia,Howell,04805 105 489,Bronze,New
"""CID2108068""",Male,1/13/1972,William,Long,04940 597 636,Bronze,Occasional
"""CID6490932""",Male,8/24/1993,Owen,Weber,04118 863 877,Bronze,Occasional
"""CID2741301""",Male,6/30/1994,Camila,Gallagher,04310 798 641,Bronze,Frequent Rider
"""CID2935155""",Male,9/28/1984,Emilia,Brock,04482 764 746,Bronze,Frequent Rider
"""CID7062508""",Male,12/10/1980,Charlotte,Robertson,04123 901 353,Bronze,New
"""CID3670135""",Male,5/28/1982,Axel,Schneider,04983 997 622,Silver,New
"""CID3808486""",Male,8/31/1994,Lucy,Haynes,04454 247 311,Bronze,New
"""CID8246173""",Male,8/22/1980,August,Keller,04602 671 988,Bronze,Occasional
"""CID2044606""",Male,6/16/1977,Avery,Rose,04765 247 852,Bronze,Occasional
"""CID4960176""",Male,3/4/1991,Valentina,Ramirez,04369 409 769,Silver,New
"""CID3073369""",Male,9/18/1993,Elijah,Peterson,04667 516 211,Silver,New
"""CID8628600""",Male,6/23/1984,Hudson,Schmidt,04767 522 557,Silver,New
"""CID8272518""",Male,7/15/1992,Grayson,Franklin,04843 998 546,Gold,New
"""CID7904328""",Male,2/13/1980,Mason,Holmes,04962 201 815,Silver,New
"""CID5172143""",Male,8/10/1985,Miles,Daniel,04170 416 209,Bronze,Occasional
"""CID5605641""",Male,4/2/2007,Ava,Hubbard,04967 745 244,Silver,New
"""CID2314196""",Male,3/16/1981,August,Baker,04744 197 489,Bronze,Frequent Rider
"""CID6463845""",Male,10/6/1983,Nora,Shah,04822 102 219,Bronze,Occasional
"""CID9799054""",Male,9/14/1996,Grayson,Norman,04992 475 683,Silver,New
"""CID5390254""",Male,7/6/1980,Amelia,Walker,04818 580 302,Silver,New
"""CID7372021""",Male,12/9/1990,Jayden,Baldwin,04699 581 121,Bronze,Occasional
"""CID3942149""",Male,10/10/1999,Joseph,Bailey,04254 872 802,Bronze,Occasional
"""CID4827252""",Male,12/14/1984,Isabella,Wagner,04590 796 590,Bronze,New
"""CID6071180""",Male,10/17/1985,Charlotte,Harris,04467 798 680,Bronze,Frequent Rider
"""CID5052542""",Male,3/23/1971,Amir,Ferguson,04672 101 953,Bronze,Frequent Rider
"""CID1237705""",Male,4/3/1984,Levi,Evans,04944 491 193,Gold,New
"""CID8806275""",Male,10/19/1973,Madelyn,Mendez,04728 465 787,Bronze,Occasional
"""CID8122737""",Male,3/11/1994,Enzo,Reyes,04785 929 761,Silver,New
"""CID2231028""",Male,2/17/1986,Eloise,Horton,04334 927 394,Bronze,New
"""CID9588814""",Male,4/6/1984,Evelyn,Charles,04581 293 318,Silver,New
"""CID8089267""",Male,4/4/1982,Walker,Caldwell,04906 915 264,Bronze,New
"""CID9156451""",Male,8/23/1991,Iris,Charles,04133 197 132,Silver,New
